subject_id,condition,task,freq,emg_coh_arearate,emg_coh_med,emg_hp_coh_arearate,emg_hp_coh_med
P22,75g,180,2,3.826012793,0.935550632,4.136567164,0.929841256
P22,75g,180,3,3.369616205,0.922600001,3.613326226,0.92437665
P22,75g,180,4,2.837100213,0.914957174,2.814925373,0.910196758
P22,75g,90,1,3.907508964,0.937887549,4.277156718,0.936972476
P22,75g,90,2,4.036595655,0.93223715,3.869647754,0.931857709
P22,75g,90,3,3.708816705,0.927290615,3.644589749,0.920665102
P22,75g,90,4,2.948112213,0.915531503,2.921535541,0.913110926
P22,75g,90,1,4.50186428,0.938083503,4.431554277,0.934294401
P22,75g,90,2,3.855118781,0.931553848,3.781186748,0.936118895
P22,75g,90,3,3.57792692,0.927932791,3.520294024,0.922700433
P22,75g,90,4,2.964951529,0.919131648,2.710131032,0.910711629
P22,75g,90,1,4.212697042,0.932802201,3.907795293,0.929762731
P22,75g,90,2,3.818505722,0.927624834,4.225329303,0.932967962
P22,75g,90,3,3.499244224,0.925413412,3.519326279,0.918409419
P22,75g,90,4,2.955841071,0.918835333,2.729216152,0.90987283
P23,0g,0,1,3.415464198,0.948340211,3.91805064,0.946776125
P23,0g,0,2,3.356656684,0.942462561,3.225428805,0.937796238
P23,0g,0,3,3.335965151,0.929154771,3.337054179,0.928403448
P23,0g,0,4,2.398856521,0.919255298,2.489790362,0.915320197
P23,0g,0,1,3.03993524,0.938256618,4.322180248,0.957781621
P23,0g,0,2,3,0.929974789,3.101996762,0.936062983
P23,0g,0,3,3.560982191,0.930539699,3.719913654,0.931419164
P23,0g,0,4,2.813545602,0.923826195,2.557744199,0.915584479
P23,0g,12,1,2.808647141,0.947497115,3.536122734,0.949457748
P23,0g,12,2,3.525244073,0.937211655,3.242119944,0.937463933
P23,0g,12,3,3.861366806,0.935702925,3.39748954,0.929796955
P23,0g,12,4,2.628172943,0.911654658,2.213947001,0.91254986
P23,0g,12,1,2.970723773,0.949706996,3.690973163,0.947749235
P23,0g,12,2,3.523448089,0.937716571,3.516671185,0.942363983
P23,0g,12,3,3.36541068,0.931818829,3.301978856,0.925000755
P23,0g,12,4,2.59419897,0.911288724,2.538628355,0.913296614
P23,0g,12,1,3.395209581,0.949690767,2.609417529,0.940098535
P23,0g,12,2,3.309471965,0.933919421,3.781164943,0.938354617
P23,0g,12,3,3.042460533,0.924696799,3.274904736,0.930974828
P23,0g,12,4,2.648067501,0.919303933,2.462983125,0.914831019
P23,0g,180,1,2.932471264,0.948500035,2.443678161,0.935095509
P23,0g,180,2,3.569252874,0.941291898,3.134195402,0.929805934
P23,0g,180,3,3.204022989,0.92382128,3.150574713,0.926880343
P23,0g,180,4,2.575574713,0.917679071,2.463793103,0.915470187
P23,0g,180,1,3.528096017,0.938636557,3.908892526,0.944999169
P23,0g,180,2,3.435079105,0.941908629,3.198036007,0.937639873
P23,0g,180,3,3.320512821,0.929626279,3.106110202,0.923543674
P23,0g,180,4,2.45471904,0.913205196,2.517730496,0.915630784
P23,0g,90,1,3.482427238,0.943246614,4.46265788,0.956118221
P23,0g,90,2,3.451949478,0.937750443,4.231740802,0.942083413
P23,0g,90,3,3.166941241,0.923617368,3.519220209,0.935682672
P23,0g,90,4,2.734211971,0.919491406,2.397309171,0.913980001
P23,0g,90,1,2.493889479,0.946947487,3.023645058,0.939320051
P23,0g,90,2,3.686503719,0.939192944,3.739638682,0.936506663
P23,0g,90,3,3.371147715,0.929989677,3.397183847,0.929351254
P23,0g,90,4,2.722901169,0.925654495,2.354410202,0.918141218
P23,0g,90,1,2.953639986,0.952091747,3.147772546,0.942142257
P23,0g,90,2,2.723650851,0.932430169,2.807678377,0.926811209
P23,0g,90,3,3.407461065,0.928835715,3.734154292,0.930344049
P23,0g,90,4,2.650851141,0.921695138,2.576240493,0.915526662
P23,25g,0,1,4.617551463,0.94352471,3.203466956,0.941763055
P23,25g,0,2,3.171397616,0.931312345,3.429685807,0.931699147
P23,25g,0,3,3.23163597,0.926485791,3.099458288,0.923867804
P23,25g,0,4,2.550595883,0.910936511,2.454171181,0.913738174
P23,25g,0,1,3.586862967,0.947542433,4.374858437,0.952415193
P23,25g,0,2,3.551755379,0.930171909,3.791619479,0.938097987
P23,25g,0,3,3.158097395,0.929352675,3.481766704,0.929147539
P23,25g,0,4,2.731143828,0.921721895,2.666364666,0.913874086
P23,25g,12,1,4.099011982,0.948062962,3.79566954,0.946881317
P23,25g,12,2,3.861046878,0.93196578,3.063064957,0.937076998
P23,25g,12,3,3.561908766,0.936064636,3.671431575,0.931332286
P23,25g,12,4,2.625394156,0.912752895,2.525331091,0.914842964
P23,25g,12,1,3.84283354,0.948093069,3.86472532,0.949753385
P23,25g,12,2,3.435563817,0.936172722,3.669144981,0.936199109
P23,25g,12,3,3.660883932,0.930299916,3.233168112,0.925402468
P23,25g,12,4,2.592936803,0.91014229,2.369062371,0.909230992
P23,25g,12,1,3.1781893,0.937775674,3.569958848,0.941283876
P23,25g,12,2,3.372016461,0.928968614,3.336625514,0.929585612
P23,25g,12,3,3.580658436,0.93366935,3.27345679,0.925931164
P23,25g,12,4,2.55473251,0.916188169,2.517283951,0.913047972
P23,25g,180,1,3.245502862,0.942719304,3.308053966,0.943056112
P23,25g,180,2,3.514104661,0.937093195,3.356500409,0.932841821
P23,25g,180,3,3.387162715,0.924687013,3.284750613,0.928255951
P23,25g,180,4,2.863041701,0.920921872,2.612224039,0.917573146
P23,25g,180,1,3.106660766,0.939787295,2.465368444,0.936562165
P23,25g,180,2,3.154237663,0.928190831,2.686213764,0.927059976
P23,25g,180,3,3.162867891,0.923738898,3.145607435,0.923785958
P23,25g,180,4,2.6362027,0.914939512,2.607213985,0.917646014
P23,25g,90,1,3.237858839,0.937373983,3.816101878,0.942027819
P23,25g,90,2,3.153464278,0.930083661,3.307791927,0.933280117
P23,25g,90,3,3.467731491,0.924618287,3.452406648,0.929419066
P23,25g,90,4,2.722426074,0.912304472,2.674077272,0.91776905
P23,25g,90,1,3.697726761,0.939621261,3.244654513,0.937728622
P23,25g,90,2,3.458248931,0.932040833,3.372721134,0.927481349
P23,25g,90,3,3.261084853,0.925081133,3.782129192,0.929652561
P23,25g,90,4,2.384650011,0.907901972,2.721584515,0.913505342
P23,25g,90,1,3.326552236,0.946174951,3.090061454,0.935931745
P23,25g,90,2,3.547361729,0.937556484,3.647806739,0.938188065
P23,25g,90,3,3.323585505,0.929780237,3.155329519,0.927387474
P23,25g,90,4,2.543335452,0.917038639,2.55308328,0.911671141
P23,50g,0,1,3.75265428,0.943733489,3.435799602,0.936229055
P23,50g,0,2,3.635036496,0.936803944,3.49402787,0.931719493
P23,50g,0,3,3.525547445,0.926679975,3.394990046,0.927436299
P23,50g,0,4,2.720305242,0.919316335,2.684970139,0.916849448
P23,50g,0,1,3.91417004,0.937749217,4.60388664,0.945403034
P23,50g,0,2,3.913036437,0.931304674,4.065748988,0.93444224
P23,50g,0,3,3.589635628,0.926182859,3.496194332,0.927053904
P23,50g,0,4,2.660728745,0.911845739,2.828663968,0.913958896
P23,50g,0,1,3.757259747,0.941262831,4.814214664,0.947583274
P23,50g,0,2,4.089042195,0.932173484,4.13765442,0.934234878
P23,50g,0,3,3.633242419,0.926856741,3.362586235,0.928119011
P23,50g,0,4,2.690197337,0.911341643,2.689555591,0.91043352
P23,50g,12,1,4.030739978,0.94037308,3.622088417,0.937190999
P23,50g,12,2,3.231975915,0.928824641,3.512755506,0.930759231
P23,50g,12,3,3.401996514,0.92295408,3.307241325,0.926651407
P23,50g,12,4,2.750911108,0.91678272,2.633655522,0.912381337
P23,50g,12,1,3.518456119,0.936655322,3.289324552,0.937819959
P23,50g,12,2,3.555981008,0.928608835,3.698116097,0.932260416
P23,50g,12,3,3.459488436,0.92773393,3.37907796,0.92336216
P23,50g,12,4,2.670240466,0.913890682,2.490427324,0.907099385
P23,50g,12,1,4.33034084,0.944634341,3.94415703,0.936864704
P23,50g,12,2,3.353164942,0.928719344,3.29686549,0.927903858
P23,50g,12,3,3.594643944,0.929908016,3.518563603,0.923045461
P23,50g,12,4,2.731284236,0.917485248,2.571819842,0.914425372
P23,50g,180,1,4.077924066,0.942454046,3.988364972,0.940879874
P23,50g,180,2,3.435854256,0.93357371,3.680802205,0.932512544
P23,50g,180,3,3.418554807,0.924014591,3.498622168,0.921483707
P23,50g,180,4,2.537354562,0.906770079,2.593539498,0.908784775
P23,50g,180,1,4.162053635,0.942280181,3.970170658,0.934406128
P23,50g,180,2,3.804101534,0.935401084,3.545389359,0.922885078
P23,50g,180,3,3.661121469,0.927257039,3.430804532,0.926364734
P23,50g,180,4,2.568908648,0.9110567,2.528897175,0.915057473
P23,50g,90,1,3.867489349,0.945238427,3.790509769,0.935978355
P23,50g,90,2,3.433524313,0.928158729,3.518730718,0.931496932
P23,50g,90,3,3.375201998,0.920746399,3.583223153,0.922899354
P23,50g,90,4,2.671073895,0.912351043,2.774203026,0.914311323
P23,50g,90,1,4.125486802,0.937464003,3.984855041,0.934622473
P23,50g,90,2,3.869464878,0.933962437,3.534256455,0.923831529
P23,50g,90,3,3.536996971,0.923315463,3.52012116,0.925125053
P23,50g,90,4,2.664791577,0.915742858,2.577960479,0.912752911
P23,50g,90,1,4.041903928,0.937413014,3.141918528,0.933825411
P23,50g,90,2,3.898087312,0.929732966,3.56825814,0.927713944
P23,50g,90,3,3.350270112,0.922525947,3.546211126,0.927739933
P23,50g,90,4,2.67542707,0.915701272,2.603883779,0.911071259
P23,75g,0,1,4.451270741,0.934106246,4.314324722,0.941224229
P23,75g,0,2,3.767065742,0.932365259,3.690611216,0.92952955
P23,75g,0,3,3.678848981,0.923780755,3.628019324,0.924879533
P23,75g,0,4,2.826822096,0.913864797,2.675803403,0.912045481
P23,75g,0,1,4.732643381,0.944079027,4.110500216,0.94132122
P23,75g,0,2,4.031479086,0.932435522,3.886265632,0.929701349
P23,75g,0,3,3.527921518,0.925550644,3.760349288,0.923819478
P23,75g,0,4,2.652652005,0.910642603,2.561664511,0.909852473
P23,75g,12,1,4.434346701,0.936936746,4.122682191,0.936517403
P23,75g,12,2,3.571690384,0.929930066,3.914079345,0.934259927
P23,75g,12,3,3.724557999,0.921666989,3.253665373,0.916389998
P23,75g,12,4,2.845946529,0.916184526,2.654592497,0.911904747
P23,75g,12,1,4.195953376,0.933143282,3.514844953,0.936304345
P23,75g,12,2,3.839564548,0.934272814,3.557070596,0.92880776
P23,75g,12,3,3.266769298,0.923632168,3.317022212,0.920389571
P23,75g,12,4,2.478667253,0.909715982,2.65317792,0.911941964
P23,75g,12,1,4.621258593,0.938141178,3.998519302,0.936299285
P23,75g,12,2,3.6433633,0.925328622,3.735166579,0.930576405
P23,75g,12,3,3.473929138,0.928623581,3.394500264,0.91930413
P23,75g,12,4,2.750713908,0.916201355,2.727657324,0.913754565
P23,75g,180,1,4.333575959,0.941060343,3.452116045,0.927752307
P23,75g,180,2,3.82291775,0.931544179,3.694707289,0.930709858
P23,75g,180,3,3.51149007,0.91913771,3.478735572,0.92052576
P23,75g,180,4,2.72434231,0.913265843,2.546324218,0.90758621
P23,75g,180,1,4.237546667,0.935792605,3.48992,0.929948569
P23,75g,180,2,3.843626667,0.924658978,3.687786667,0.926528688
P23,75g,180,3,3.47456,0.920620808,3.58624,0.922596658
P23,75g,180,4,2.578666667,0.908402198,2.68224,0.910859251
P23,75g,90,1,3.913369429,0.932265261,3.551749271,0.92736682
P23,75g,90,2,3.695647647,0.930462121,3.700645564,0.923888481
P23,75g,90,3,3.680029155,0.927054602,3.582778009,0.921407547
P23,75g,90,4,2.839546022,0.9186591,2.653790087,0.90995106
P23,75g,90,1,4.173639509,0.935272571,3.642654923,0.928997228
P23,75g,90,2,3.925343399,0.930663749,3.531089441,0.927419862
P23,75g,90,3,3.508335955,0.923810735,3.759043724,0.929527508
P23,75g,90,4,2.7563175,0.914046061,2.743105798,0.916622699
P23,75g,90,1,4.311120281,0.938426219,3.237363318,0.929285221
P23,75g,90,2,3.332989478,0.924773163,3.542706829,0.926257081
P23,75g,90,3,3.430472457,0.918761397,3.58231896,0.925710797
P23,75g,90,4,2.677738808,0.914811589,2.831442129,0.913335448
P24,0g,0,1,3.712677566,0.950735149,2.85097829,0.943723795
P24,0g,0,2,3.475743768,0.941509328,3.731707317,0.9372814
P24,0g,0,3,3.355668722,0.929483588,2.876708657,0.917353669
P24,0g,0,4,2.871080139,0.917625022,2.70999732,0.913581548
P24,0g,0,1,3.235087719,0.940871895,2.675033738,0.942116721
P24,0g,0,2,3.478812416,0.934046622,3.774358974,0.939746227
P24,0g,0,3,3.183535762,0.927679327,3.054520918,0.923849173
P24,0g,0,4,2.713900135,0.924205292,2.771659919,0.911204305
P24,0g,12,1,3.832914923,0.951811687,3.162064156,0.950445352
P24,0g,12,2,3.239330544,0.929539985,3.49818689,0.938222992
P24,0g,12,3,3.194700139,0.9328983,3.384658298,0.937576013
P24,0g,12,4,2.733054393,0.918105793,2.832635983,0.918613606
P24,0g,12,1,3.361344538,0.946510168,3.650311738,0.956410253
P24,0g,12,2,3.797235023,0.94212423,3.6359447,0.934813081
P24,0g,12,3,3.330441854,0.934148033,3.147736514,0.928152985
P24,0g,12,4,2.654920033,0.915993126,2.924640824,0.91888513
P24,0g,12,1,3.067791996,0.95153525,2.71494691,0.940396521
P24,0g,12,2,3.210454669,0.93159954,3.52001089,0.936444502
P24,0g,12,3,3.265178328,0.927973303,3.320991016,0.93007544
P24,0g,12,4,2.624829839,0.918667353,2.910155186,0.921303906
P24,0g,180,1,3.21816614,0.943932749,3.136820926,0.949590458
P24,0g,180,2,2.975855131,0.933095766,3.440643863,0.933939384
P24,0g,180,3,3.388904858,0.935406751,3.097441794,0.931340659
P24,0g,180,4,2.608508192,0.920694701,2.714860592,0.915345481
P24,0g,180,1,3.872613202,0.945428134,3.405619203,0.943295727
P24,0g,180,2,2.972722313,0.936134624,4.008456083,0.931230618
P24,0g,180,3,3.096290235,0.92656103,3.43644299,0.927792086
P24,0g,180,4,2.565193672,0.917435194,2.90943808,0.913352358
P24,0g,90,1,3.313563976,0.945004331,2.828390994,0.941297861
P24,0g,90,2,3.110928062,0.930201079,3.106534871,0.945308446
P24,0g,90,3,3.523338825,0.93109853,3.223503569,0.924184037
P24,0g,90,4,2.847611203,0.919112718,2.946183416,0.923243159
P24,0g,90,1,3.199521785,0.946615943,3.800743889,0.950831611
P24,0g,90,2,3.908076514,0.938158829,3.420563231,0.936479159
P24,0g,90,3,3.171891605,0.932050401,3.140541977,0.927395133
P24,0g,90,4,2.473963868,0.915362164,2.975823592,0.928320471
P24,0g,90,1,3.068453459,0.936504436,2.047446577,0.945275666
P24,0g,90,2,3.046722202,0.932904262,3.270554147,0.934738461
P24,0g,90,3,2.957624049,0.924615284,3.387540746,0.929257144
P24,0g,90,4,2.4005795,0.914494851,2.868888084,0.918814904
P24,25g,0,1,3.362158648,0.944706014,3.303641092,0.946033522
P24,25g,0,2,3.42934547,0.9258616,3.428912007,0.933974094
P24,25g,0,3,3.68899003,0.931082305,3.432379714,0.927093828
P24,25g,0,4,2.706762029,0.91920397,2.847854356,0.920753969
P24,25g,0,1,3.422327899,0.947165295,2.444067029,0.927871002
P24,25g,0,2,3.410552536,0.937741526,4.030797101,0.933982679
P24,25g,0,3,3.437726449,0.928701215,3.743432971,0.930492588
P24,25g,0,4,2.699048913,0.920154884,2.746150362,0.913870735
P24,25g,12,1,3.90691605,0.947766566,4.07677251,0.947732637
P24,25g,12,2,3.454545455,0.926834378,3.524793388,0.932789245
P24,25g,12,3,3.162026968,0.926838101,3.563505872,0.933418641
P24,25g,12,4,2.71922575,0.916118435,2.714223575,0.91012442
P24,25g,12,1,3.422346138,0.940333731,3.698471706,0.940094224
P24,25g,12,2,3.532011565,0.939452736,3.276951673,0.932037441
P24,25g,12,3,3.45291202,0.928544386,3.657579513,0.927719053
P24,25g,12,4,2.677199504,0.913341784,2.698884758,0.917892054
P24,25g,12,1,3.977366255,0.950754704,3.184773663,0.945293373
P24,25g,12,2,3.906378601,0.937875221,3.484567901,0.931185893
P24,25g,12,3,3.095473251,0.922376681,3.288271605,0.922431444
P24,25g,12,4,2.647530864,0.914312634,2.619753086,0.913123473
P24,25g,180,1,4.447260834,0.9442543,4.201757972,0.944872977
P24,25g,180,2,3.834832379,0.936472173,3.639615699,0.939851869
P24,25g,180,3,3.366516762,0.927053097,3.428250204,0.922200517
P24,25g,180,4,2.693990188,0.916107295,2.703597711,0.912538423
P24,25g,180,1,4.017039168,0.945893817,3.96636424,0.943853635
P24,25g,180,2,3.369329498,0.92734869,3.848639079,0.936479329
P24,25g,180,3,3.885815446,0.932520356,3.375525559,0.92314297
P24,25g,180,4,2.76764771,0.918667087,2.954857269,0.917680914
P24,25g,90,1,3.932441183,0.947030776,3.536369523,0.9410093
P24,25g,90,2,3.726742931,0.937425937,3.446147205,0.934338763
P24,25g,90,3,3.726527088,0.934070595,3.415497518,0.929394012
P24,25g,90,4,2.684437729,0.918832923,2.726527088,0.912307766
P24,25g,90,1,3.802835922,0.949419201,4.459374297,0.948969653
P24,25g,90,2,3.90209318,0.939368536,3.781228899,0.934678132
P24,25g,90,3,3.238352465,0.925853487,3.793157776,0.935078965
P24,25g,90,4,2.684222372,0.914560585,2.783704704,0.91283342
P24,25g,90,1,3.765677966,0.9484728,3.472245763,0.941262353
P24,25g,90,2,3.386016949,0.926605639,4.019915254,0.938575042
P24,25g,90,3,3.432627119,0.927920431,3.446186441,0.924624574
P24,25g,90,4,2.637711864,0.915296653,2.702966102,0.917032845
P24,50g,0,1,4.04047777,0.936672161,3.804910418,0.938590125
P24,50g,0,2,3.732415395,0.933087371,3.645653616,0.930025192
P24,50g,0,3,3.47743862,0.927932529,3.498175182,0.924674514
P24,50g,0,4,2.781685468,0.920002971,2.783344393,0.918516952
P24,50g,0,1,4.689555591,0.949450089,3.769132039,0.939290538
P24,50g,0,2,3.742178726,0.938997875,3.733194288,0.931547222
P24,50g,0,3,3.576127066,0.929030657,3.408791914,0.922505444
P24,50g,0,4,2.876143109,0.917888505,2.815979464,0.913489263
P24,50g,12,1,3.275709079,0.931679281,4.343210268,0.946642086
P24,50g,12,2,3.397559816,0.927719999,3.817461575,0.935603297
P24,50g,12,3,3.541594042,0.927382623,3.663127872,0.92580372
P24,50g,12,4,2.764696562,0.915995142,2.708445571,0.909851154
P24,50g,12,1,4.193138306,0.945980379,3.931536223,0.935874654
P24,50g,12,2,4.05176903,0.935046144,3.709756471,0.931430985
P24,50g,12,3,3.417062337,0.922395301,3.759687548,0.92628115
P24,50g,12,4,2.759993873,0.917614384,2.666258233,0.909424816
P24,50g,12,1,3.853491556,0.941049376,3.970485319,0.932619596
P24,50g,12,2,3.838734216,0.93053333,3.560931082,0.934328359
P24,50g,12,3,3.249201278,0.92830214,3.590902176,0.924430647
P24,50g,12,4,2.862467671,0.920138636,2.815609311,0.915638315
P24,50g,180,1,4.220912431,0.943427312,4.063533374,0.938686851
P24,50g,180,2,3.865125536,0.934294677,3.982853644,0.931624733
P24,50g,180,3,3.27541335,0.922796432,3.350734844,0.923688707
P24,50g,180,4,2.684629516,0.910504937,2.660134721,0.90735838
P24,50g,180,1,4.221138678,0.942508275,4.310053062,0.941907912
P24,50g,180,2,3.533773125,0.934624271,3.758210239,0.93490998
P24,50g,180,3,3.679621397,0.929065924,3.365122616,0.919216131
P24,50g,180,4,2.802380611,0.919549893,2.783880683,0.916375551
P24,50g,90,1,4.250440658,0.937501709,4.05199765,0.940841102
P24,50g,90,2,3.361780259,0.934291842,3.788631022,0.931553096
P24,50g,90,3,3.416715629,0.928144753,3.660546416,0.92639823
P24,50g,90,4,2.719594595,0.914545699,2.708431257,0.909575075
P24,50g,90,1,3.833405452,0.943489311,3.705610847,0.927676585
P24,50g,90,2,3.854031444,0.934481598,3.754795904,0.930634144
P24,50g,90,3,3.719890379,0.923556604,3.762296264,0.931564266
P24,50g,90,4,2.804413674,0.914249605,2.651521708,0.902974468
P24,50g,90,1,4.758832117,0.946639393,3.168321168,0.932749035
P24,50g,90,2,3.620291971,0.931320634,3.595912409,0.928589314
P24,50g,90,3,3.748467153,0.931587309,3.493722628,0.926436509
P24,50g,90,4,2.825547445,0.919924333,2.725255474,0.911752626
P24,75g,180,1,4.675054591,0.944683181,4.436518665,0.937635677
P24,75g,180,2,4.078922741,0.930011449,3.845273994,0.930771896
P24,75g,180,3,3.584901737,0.927278624,3.591244671,0.919632512
P24,75g,180,4,2.853800562,0.915281533,2.802745139,0.908411636
P24,75g,180,1,4.237866667,0.937039651,4.146453333,0.934681061
P24,75g,180,2,4.246186667,0.932827651,3.986453333,0.93137368
P24,75g,180,3,3.49504,0.924636818,3.612906667,0.921540747
P24,75g,180,4,2.7024,0.910057327,2.766506667,0.913363123
P24,75g,90,1,4.477355544,0.937317967,4.579698074,0.943646101
P24,75g,90,2,4.001457574,0.932530253,3.836543467,0.926017578
P24,75g,90,3,3.720978657,0.928297453,3.701613743,0.926399559
P24,75g,90,4,2.841124414,0.910806851,2.717855284,0.910808312
P24,75g,90,1,4.469490459,0.937416881,4.255713986,0.931954957
P24,75g,90,2,3.46424827,0.925932713,3.615118473,0.926231123
P24,75g,90,3,3.479450619,0.925708933,3.547284546,0.921285112
P24,75g,90,4,2.840951982,0.916047291,2.891276997,0.910370699
P24,75g,90,1,4.08614464,0.933144866,4.731558857,0.942504277
P24,75g,90,2,3.804291757,0.936717388,3.707005055,0.929788837
P24,75g,90,3,3.462086041,0.926459948,3.539977303,0.922994978
P24,75g,90,4,2.687506448,0.913915206,2.70236253,0.910546682
P13,100g,0,1,4.406268185,0.942762115,4.894920609,0.936161681
P13,100g,0,2,4.147061269,0.934034665,3.566796907,0.926001886
P13,100g,0,3,3.6411173,0.923408442,3.518330701,0.92088058
P13,100g,0,4,2.906309751,0.913192072,2.701637709,0.909549473
P13,100g,12,1,4.236605657,0.934554269,3.906821963,0.934101014
P13,100g,12,2,3.982945092,0.927731874,4.039600666,0.931274781
P13,100g,12,3,3.642096506,0.92419468,3.673044925,0.921804863
P13,100g,12,4,2.742845258,0.910942462,2.789018303,0.909456938
P13,100g,180,1,4.045333555,0.935920956,4.213608385,0.936045828
P13,100g,180,2,4.116203627,0.932522554,4.28988521,0.932545991
P13,100g,180,3,3.603144236,0.926115401,3.724588255,0.924723721
P13,100g,180,4,2.767592747,0.910936544,2.986275162,0.917240905
P13,100g,90,1,4.041493431,0.926453047,4.330533843,0.934631596
P13,100g,90,2,3.969981706,0.926339935,4.150174622,0.929739443
P13,100g,90,3,3.557043073,0.925165651,3.705055713,0.9223846
P13,100g,90,4,2.709462831,0.913095709,2.820804923,0.908953941
P14,100g,0,1,4.218511133,0.93680643,4.974825523,0.945698822
P14,100g,0,2,3.952475906,0.932857376,4.093635759,0.931039958
P14,100g,0,3,3.795862413,0.929574451,3.690096378,0.921018297
P14,100g,0,4,2.839481555,0.918011986,2.749833832,0.912300278
P14,100g,12,1,4.235357647,0.935093826,3.70524217,0.930695117
P14,100g,12,2,3.48409072,0.925057182,3.730497632,0.924581401
P14,100g,12,3,3.493644596,0.923170473,3.673091302,0.923216342
P14,100g,12,4,2.671429758,0.912663959,2.664866661,0.909529409
P14,100g,180,1,4.757311399,0.935184587,3.942671984,0.936293749
P14,100g,180,2,3.735875706,0.930237627,3.845795945,0.929709429
P14,100g,180,3,3.703057494,0.924883939,3.717347956,0.922954367
P14,100g,180,4,2.763376537,0.911169855,2.628697242,0.908688923
P14,100g,90,1,4.499459998,0.938563711,3.654482014,0.924279111
P14,100g,90,2,3.373847304,0.923721076,4.005566171,0.930900168
P14,100g,90,3,3.367616516,0.921240615,3.514247736,0.92238897
P14,100g,90,4,2.630555786,0.91197864,2.785743956,0.910688769
P15,100g,0,1,4.231427622,0.935049649,5.252949975,0.947858522
P15,100g,0,2,4.376017949,0.936495632,4.159880339,0.93116141
P15,100g,0,3,3.992022603,0.929491417,3.544124979,0.91962347
P15,100g,0,4,2.740983879,0.91405578,2.707661625,0.911308596
P15,100g,12,1,4.397374107,0.934387682,4.327322586,0.936107154
P15,100g,12,2,4.023433605,0.931471297,4.193867376,0.934989474
P15,100g,12,3,3.577613429,0.92548952,3.606032907,0.922775209
P15,100g,12,4,2.543626392,0.911977925,2.677746385,0.907784244
P15,100g,180,1,4.063066057,0.926106974,3.668633153,0.928640061
P15,100g,180,2,3.736767761,0.928797999,3.961362692,0.928732159
P15,100g,180,3,3.464229331,0.9206648,3.65484005,0.922911616
P15,100g,180,4,2.655837142,0.91113321,2.705941005,0.908195385
P15,100g,90,1,4.194781453,0.931464695,3.824497258,0.929485011
P15,100g,90,2,3.911750042,0.926510814,3.929449892,0.924203823
P15,100g,90,3,3.599468174,0.923072456,3.427123151,0.918059584
P15,100g,90,4,2.780621572,0.91304743,2.763420309,0.914181496
P16,100g,0,1,4.110871011,0.92959214,5.300199468,0.941641354
P16,100g,0,2,3.805435505,0.92862627,4.044298537,0.930620705
P16,100g,0,3,3.648853059,0.929159573,3.893118351,0.929188544
P16,100g,0,4,2.680601729,0.912376352,2.793716755,0.912235464
P16,100g,12,1,4.223358271,0.935508162,4.42560266,0.931141236
P16,100g,12,2,4.047797174,0.929325097,3.767830424,0.931426101
P16,100g,12,3,3.447797174,0.921944588,3.596924356,0.921949706
P16,100g,12,4,2.637738986,0.912196783,2.694347465,0.91196256
P16,100g,180,1,3.885360379,0.929496235,4.179482916,0.934120577
P16,100g,180,2,3.285393632,0.925764767,3.752847286,0.928496265
P16,100g,180,3,3.345997173,0.918761551,3.589325796,0.924739042
P16,100g,180,4,2.702136503,0.912234412,2.666472691,0.905033133
P16,100g,90,1,4.804671266,0.939151138,4.156013631,0.935128194
P16,100g,90,2,3.857867176,0.928425988,3.969329233,0.929819591
P16,100g,90,3,3.358158092,0.923467691,3.609758125,0.924042975
P16,100g,90,4,2.738924445,0.918098757,2.765937994,0.912469367
P17,100g,0,1,4.388551965,0.933513152,3.981889175,0.937307467
P17,100g,0,2,3.798039379,0.93004202,3.754506937,0.926629161
P17,100g,0,3,3.67226053,0.924611699,3.618924981,0.922285321
P17,100g,0,4,2.909196644,0.919308314,2.761900806,0.91003054
P17,100g,12,1,4.48616765,0.929421286,4.182769793,0.937469292
P17,100g,12,2,3.800864003,0.928917875,3.779180859,0.925708883
P17,100g,12,3,3.487663039,0.92622786,3.653817396,0.921351774
P17,100g,12,4,2.803688627,0.914358086,2.857854947,0.912474133
P17,100g,180,1,4.505026169,0.930118906,4.347345684,0.934937955
P17,100g,180,2,3.909778184,0.930058998,3.989033812,0.930797154
P17,100g,180,3,3.399351998,0.924864647,3.468389134,0.920623294
P17,100g,180,4,2.826202542,0.915477429,2.626651159,0.909644697
P17,100g,90,1,4.284871646,0.929513955,4.291767052,0.930673285
P17,100g,90,2,3.725346847,0.924847286,4.168065133,0.927520386
P17,100g,90,3,3.540583202,0.923424977,3.768463903,0.924060808
P17,100g,90,4,2.761319266,0.911916765,2.841904129,0.912123126
P18,100g,0,1,4.09756503,0.933226605,4.379290285,0.942413074
P18,100g,0,2,4.133383196,0.925197507,3.800132968,0.928127734
P18,100g,0,3,3.575002078,0.922114794,3.596027591,0.919316814
P18,100g,0,4,2.815673564,0.915953295,2.848832378,0.912452577
P18,100g,12,1,4.678883072,0.932108754,4.353112275,0.939222618
P18,100g,12,2,4.192304496,0.929587721,4.028089421,0.926380635
P18,100g,12,3,3.504196792,0.922791776,3.744452755,0.925610259
P18,100g,12,4,2.636250312,0.910237151,2.680545167,0.909165746
P18,100g,180,1,3.877357707,0.927099542,4.06580806,0.932716748
P18,100g,180,2,3.683090985,0.928944668,4.160116327,0.933745608
P18,100g,180,3,3.552222684,0.924564824,3.61769838,0.92439432
